"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT08","WT09"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-11","2.01","0.00","0.0","0.0","62","74","46",,"   50","   50","6.9","8.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-12","2.24","0.00","0.0","0.0","64","82","49",,"   20","   50","8.1","11.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-13","6.04","0.00","0.0","0.0","70","81","56",,"  190","  190","14.1","19.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-14","5.37","0.00","0.0","0.0","68","67","60",,"  250","  250","15.0","21.9",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-15","4.25","0.00","0.0","0.0","64","81","51",,"  290","  310","15.0","19.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-16","4.03","0.00","0.0","0.0","68","81","56",,"  270","  270","17.0","21.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-17","5.59","0.00","0.0","0.0","70","81","57",,"  270","  280","16.1","21.0",,,,,,"    1",
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-18","6.04","0.00","0.0","0.0","69","72","57",,"  280","  250","14.1","17.0",,,,,,"    1",
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-19","3.13","0.00","0.0","0.0","64","82","50",,"  160","   10","6.9","10.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-20","6.49","0.00","0.0","0.0","73","87","56",,"  280","  250","19.9","30.0",,,,,,"    1",
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-21","3.80","0.00","0.0","0.0","71","80","60",,"  300","  330","13.0","16.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-22","6.04","0.00","0.0","0.0","72","82","59",,"   30","   30","18.1","21.0",,,,,,"    1",
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-23","2.91","0.48","0.0","0.0","69","78","60",,"  100","  100","17.0","25.9","    1",,"    1",,,"    1",
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-24","7.16","0.97","0.0","0.0","65","70","56",,"  250","  260","19.9","25.9","    1",,"    1",,,"    1",
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-25","3.80","0.00","0.0","0.0","61","72","53",,"  310","  270","13.0","19.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-26","5.59","0.00","0.0","0.0","64","74","54",,"  280","  250","17.0","21.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-27","5.37","0.20","0.0","0.0","64","67","56",,"  270","  250","12.1","19.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-28","4.03","0.08","0.0","0.0","59","64","56",,"  220","  260","10.1","18.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-29","2.46","0.00","0.0","0.0","61","71","56",,"  140","  160","8.9","12.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-30","2.68","0.00","0.0","0.0","64","75","59",,"  180","  190","10.1","15.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-07-31","3.36","0.00","0.0","0.0","66","82","54",,"  140","  140","12.1","14.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-01","2.46","0.00","0.0","0.0","69","78","57",,"   10","  240","6.0","8.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-02","4.70","0.00","0.0","0.0","71","88","57",,"   30","   30","12.1","15.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-03","7.61","0.00","0.0","0.0","78","89","64",,"   30","   70","19.9","23.9",,,"    1",,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-04","8.50","0.00","0.0","0.0","74","84","61",,"   30","   40","18.1","21.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-05","3.80","0.00","0.0","0.0","72","84","58",,"  300","  280","12.1","14.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-06","4.92","0.00","0.0","0.0","70","67","63",,"  270","  260","19.9","23.9",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-07","3.58","0.13","0.0","0.0","62","63","56",,"  360","  180","6.9","11.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-08","5.14","0.51","0.0","0.0","60","66","54",,"  280","  330","12.1","14.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-09","5.37","0.36","0.0","0.0","56","63","52",,"  190","  250","10.1","17.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-10","5.37","0.07","0.0","0.0","57","64","50",,"  260","  280","15.0","23.9",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-11","3.13","0.05","0.0","0.0","58","69","52",,"  270","  270","8.9","12.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-12","3.80","0.01","0.0","0.0","60","63","54",,"  300","  280","13.0","16.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-13","5.14","0.00","0.0","0.0","56","63","52",,"  260","  280","13.0","17.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-14","6.26","0.00","0.0","0.0","54","57","48",,"  270","  260","15.0","21.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-15","7.83","0.36","0.0","0.0","51","53","48",,"  240","  240","15.0","21.9","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-16","5.37","0.62","0.0","0.0","52","54","50",,"  240","  210","12.1","19.9","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-17","4.03","0.33","0.0","0.0","50","55","42",,"  270","  270","12.1","16.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-18","2.24","0.00","0.0","0.0","47","60","36",,"  190","  180","8.1","11.0","    1","    1",,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-19","2.24","0.13","0.0","0.0","49","53","42",,"  320","   40","6.9","8.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-20","6.93","0.24","0.0","0.0","51","56","48",,"  250","  260","19.9","28.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-21","5.82","0.04","0.0","0.0","50","57","40",,"  280","  270","17.0","21.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-22","2.91","0.00","0.0","0.0","50","64","39",,"  100","  100","8.9","12.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-23","2.46","0.18","0.0","0.0","56","58","52",,"  170","  140","6.0","12.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-24","1.57","0.13","0.0","0.0","56","61","54",,"  290","  280","8.9","12.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-25","2.68","0.06","0.0","0.0","61","59","54",,"  250","  250","8.1","10.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-26","5.59","0.07","0.0","0.0","55","58","48",,"  240","  250","16.1","23.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-27","5.14","0.37","0.0","0.0","49","49","42",,"  240","  250","16.1","21.9","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-28","4.25","0.00","0.0","0.0","44","53","39",,"  250","  260","13.0","15.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-29","2.01","0.00","0.0","0.0","45","56","37",,"   50","  100","6.0","6.9",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-30","2.24","0.01","0.0","0.0","52","62","49",,"  190","  190","10.1","13.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-08-31","1.79","0.00","0.0","0.0","56","70","47",,"   50","   50","8.9","8.9","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-01","2.68","0.00","0.0","0.0","59","75","45",,"   30","  100","8.1","11.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-02","4.70","0.01","0.0","0.0","59","62","48",,"   70","   50","13.0","17.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-03","0.89","0.00","0.0","0.0","56","71","44",,"  160","   60","6.0","6.9",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-04","2.01","0.09","0.0","0.0","58","69","49",,"  260","  280","13.0","14.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-05","4.03","0.03","0.0","0.0","53","56","45",,"  250","  250","13.0","17.0","    1","    1",,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-06","4.03","0.00","0.0","0.0","48","57","39",,"  140","  260","10.1","14.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-07","2.91","0.00","0.0","0.0","50","64","43",,"   50","  360","6.9","8.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-08","1.34","0.00","0.0","0.0","51","63","42",,"   30","   40","8.1","8.9",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-09","2.01","0.00","0.0","0.0","54","68","44",,"   60","   60","8.9","10.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-10","4.47","0.00","0.0","0.0","53","67","40",,"  260","  250","16.1","23.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-11","4.25","0.00","0.0","0.0","53","59","39",,"  260","  270","17.0","25.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-12","5.37","0.00","0.0","0.0","47","68","34",,"  110","  100","15.0","21.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-13","3.36","0.00","0.0","0.0","57","63","44",,"   50","   80","10.1","15.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-14","2.46","0.00","0.0","0.0","47","61","33",,"  250","  210","12.1","16.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-15","2.91","0.00","0.0","0.0","44","58","30",,"  170","  170","21.9","27.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-16","2.01","0.00","0.0","0.0","46","57","34",,"  100","  120","8.1","11.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-17","2.91","0.00","0.0","0.0","43","58","30",,"  260","  210","8.9","11.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-18","5.37","0.00","0.0","0.0","43","47","33",,"  250","  290","17.0","23.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-19","2.68","0.00","0.0","0.0","41","50","38",,"   90","  120","10.1","14.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-20","6.26","0.00","0.3","0.0","42","45","33",,"  330","  320","15.0","19.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-21","5.14","0.00","0.0","0.0","35","38","27",,"  330","  340","10.1","14.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-22","4.47","0.00","0.0","0.0","32","43","25",,"  100","   80","12.1","17.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-23","8.95","0.00","0.0","0.0","33","45","24",,"   40","   30","19.9","25.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-24","5.82","0.23","1.8","1.2","36","36","31",,"  360","  360","15.0","18.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-25","0.67","0.01","0.2","0.0","33","36","30",,"  210","  210","4.9","6.0","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-26","2.24","0.00","0.0","0.0","33","37","31",,"  200","  200","8.1","10.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-27","3.13","0.00","0.0","0.0","34","41","26",,"   30","  100","6.9","8.9",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-28","1.12","0.00","0.0","0.0","29","37","20",,"   30","   40","8.1","10.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-29","2.68","0.00","0.0","0.0","26","31","17",,"   80","   80","6.9","8.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-09-30",,,,,"30",,,,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-01",,"0.00",,,"31","41","24",,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-02",,"0.21",,"3.1","31","35","26",,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-03",,"0.52",,"5.1","34",,,,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-04",,"0.07",,"3.9","32","35","30",,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-05",,"0.01",,"3.9","27","40","18",,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-06",,"0.00",,"3.9","32","43","18",,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-07",,"0.15",,"3.1","37","43","25",,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-08","5.37","0.00","0.0","1.0","37","44","31",,"   50","   50","13.0","16.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-09","2.91","0.00","0.0","1.0","37","40","33",,"  210","  200","6.9","11.0",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-10","4.70","0.03","0.2","0.0","36","38","34",,"   20","   20","8.9","12.1","    1","    1",,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-11","5.82","0.00","0.0","0.0","35","46","29",,"   70","   70","14.1","18.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-12","4.25","0.00","0.0","0.0","34","35","27",,"  360","  360","12.1","14.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-13","3.80","0.00","0.0","0.0","32","35","28",,"  350","  360","8.1","10.1",,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-14","3.13","0.00","0.1","0.0","32","35","27",,"  360","   10","8.1","10.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-15","2.91","0.00","0.0","0.0","29","32","24",,"   30","  360","6.9","8.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-16","2.91","0.01","0.6","0.0","29","31","25",,"  140","  140","10.1","14.1","    1",,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-17",,"0.00","0.0","1.0","26","34","17",,,,,,,,,,,,
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","64.8039","-147.8761","131.7","2021-10-18",,,,,"28",,,,,,,,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-19","2.01","0.00",,,"69","90","53",,"  290","  330","8.9","12.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-20","1.12","0.00",,,"68","90","53",,"  290","  320","8.1","10.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-21","2.01","0.00",,,"68","88","52",,"  360","  340","8.9","12.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-22","10.29","0.00",,,"67","80","53",,"  340","  330","21.0","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-23","5.37","0.00",,,"64","79","47",,"  320","  300","13.0","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-24","7.38","0.00",,,"60","72","50",,"  250","  220","15.0","19.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-25","13.20","0.00",,,"60","71","51",,"  350","  350","29.1","36.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-26","15.21","0.00",,,"60","75","49",,"  320","  350","23.9","33.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-27","3.36","0.00",,,"61","75","45",,"  350","  270","8.9","11.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-28","0.45","0.00",,,"58","78","41",,"  280","  270","6.0","6.9",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-29","0.45","0.00",,,"57","78","42",,"  280","   20","4.9","8.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-30","0.89","0.00",,,"57","79","42",,"  350","  330","8.1","11.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-10-31","1.12","0.00",,,"58","80","42",,"   10","  350","8.9","12.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-01","1.34","0.00",,,"60","81","44",,"  350","  340","6.9","10.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-02","0.67","0.00",,,"60","83","44",,"  110","  310","6.9","8.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-03","3.13","0.00",,,"60","78","45",,"  240","  210","8.1","11.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-04","1.57","0.00",,,"58","80","43",,"  310","  330","8.9","11.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-05","1.57","0.00",,,"61","81","46",,"  140","  140","8.9","12.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-06","7.83","0.00",,,"61","66","45",,"  230","  220","21.0","27.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-07","4.92","0.00",,,"53","63","45",,"  210","  210","13.0","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-08","8.95","0.00",,,"52","59","40",,"  350","  330","21.0","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-09","4.03","0.00",,,"46","58","32",,"  330","  330","12.1","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-10","2.46","0.00",,,"45","62","31",,"  130","  210","6.9","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-11","2.46","0.00",,,"51","59","38",,"  320","  330","8.9","14.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-12","1.12","0.00",,,"46","64","32",,"  120","  300","8.1","12.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-13","7.16","0.04",,,"51","59","47",,"  160","  130","14.1","21.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-14","3.80","0.00",,,"52","62","41",,"  350","  320","12.1","16.1","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-15","1.34","0.00",,,"50","70","37",,"  320","  310","8.1","10.1","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-16","1.57","0.00",,,"54","69","40",,"  110","  130","6.9","8.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-17","6.04","0.29",,,"53","64","46",,"  220","  220","18.1","23.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-18","8.05","0.21",,,"58","65","48",,"  210","  210","17.0","23.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-19","4.92","0.00",,,"52","63","42",,"  330","  300","16.1","23.0","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-20","3.13","0.00",,,"50","65","37",,"  350","  300","12.1","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-21","1.57","0.00",,,"46","62","33",,"  340","  340","8.9","12.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-22","0.89","0.00",,,"47","63","34",,"  280","  290","6.9","10.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-23","2.46","0.00",,,"50","66","37",,"  310","  280","12.1","18.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-24","2.01","0.00",,,"49","64","36",,"  180","   90","6.9","11.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-25","8.05","0.00",,,"51","63","40",,"  340","  310","18.1","23.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-26","13.87","0.00",,,"52","64","43",,"  340","  360","25.1","33.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-27","1.79","0.00",,,"48","61","32",,"  150","  130","8.9","12.1",,,,,,"    1",
