"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WSFI"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-09-29",,"0.00","0.0","40","53","28","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-09-30",,"0.00",,"45","60","34","39","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-01",,"0.00",,"47","61","36","41","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-02",,"0.00",,"49","63","39","43","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-03",,"0.00",,"50","63","40","43","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-04",,"0.00",,"49","62","41","43","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-05",,"0.00",,"47","58","40","44","0.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-06",,"0.00",,"43","50","38","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-07",,"0.00",,"43","50","36","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-08",,"0.20","0.0","35","43","26","26","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-09",,"0.00","0.0","33","45","22","31","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-10",,"0.00","0.0","40","54","30","37","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-11",,"0.40","3.0","26","37","20","20","0.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-12",,"0.00","2.0","24","38","17","25","0.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-13",,"0.00","0.0","34","44","25","28","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-14",,"0.00","0.0","35","48","25","33","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-15",,"0.00","0.0","44","59","32","48","0.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-16",,"0.00",,"46","59","34","34","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-17",,"0.50","6.0","39","50","22","22","0.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-10-18",,"0.40",,"25","34","20",,,
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-19",,"0.00","0.0","45","52","39","40","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-20",,"0.00","0.0","45","53","39","40","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-21",,"0.00","0.0","46","56","38","42","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-22",,"0.00","0.0","44","54","33","33","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-23",,"0.00","0.0","37","45","28","38","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-24",,"0.00","0.0","42","50","36","43","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-25",,"0.70","7.0","29","43","13","13","0.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-26",,"0.00","7.0","11","20","3","10","0.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-27",,"0.00","6.0","21","38","8","20","0.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-28",,"0.00","4.0","30","40","20","28","0.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-29",,"0.00","4.0","35","43","27","33","0.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-30",,"0.00","3.0","37","45","31","34","0.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-10-31",,"0.00","3.0","36","45","31","35","0.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-01",,"0.10","3.0","41","51","34","39","0.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-02",,"0.00","2.0","45","54","38","43","0.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-03",,"0.00","2.0","45","53","39","39","0.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-04",,"0.00","1.0","42","49","38","39","0.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-05",,"0.00","1.0","44","53","36","44","0.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-06",,"0.00","1.0","44","51","39","41","0.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-07",,"0.40","2.0","40","49","33","33","0.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-08",,"0.30","6.0","24","33","20","22","0.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-09",,"0.30","9.0","19","25","14","14","1.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-10",,"0.10","9.0","15","20","12","12","1.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-11",,"0.00","8.0","18","29","9","17","1.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-12",,"0.10","9.0","18","26","14","19","1.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-13",,"0.20","9.0","27","37","18","25","1.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-14",,"0.20","13.0","18","25","9","11","2.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-15",,"0.10","11.0","25","32","11","31","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-16",,"0.00","11.0","36","43","31","36","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-17",,"0.00","11.0","42","53","35","42","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-18",,"0.00","10.0","43","49","36","42","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-19",,"0.00","10.0","38","43","30","31","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-20",,"0.00","10.0","35","42","30","33","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-21",,"0.00","10.0","31","38","22","22","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-22",,"0.00","9.0","32","43","22","30","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-23",,"0.10","12.0","33","41","29","29","2.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-24",,"0.30","14.0","22","29","15","16","3.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-25",,"0.00","13.0","24","37","15","20","3.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-26",,"0.10","14.0","21","29","12","13","3.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-27",,"0.00","14.0","20","31","12","20","3.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-28",,"0.00","13.0","25","35","19","21","3.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-29",,"0.00","13.0","23","32","17","22","3.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-11-30",,"0.00","13.0","25","33","20","24","3.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-01",,"0.10","15.0","16","24","8","8","3.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-02",,"0.00","15.0","9","18","5","6","3.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-03",,"0.00","15.0","18","28","6","22","3.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-04",,"0.10","14.0","31","43","21","31","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-05",,"0.00","14.0","33","42","28","29","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-06",,"0.00","14.0","32","39","27","31","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-07",,"0.00","14.0","35","49","29","33","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-08",,"0.00","14.0","37","49","32","33","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-09",,"0.00","13.0","36","48","31","31","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-10",,"0.10","14.0","29","36","21","22","3.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-11",,"0.30","19.0","18","22","11","12","3.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-12",,"0.10","20.0","12","19","6","6","3.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-13",,"0.00","19.0","13","26","1","21","3.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-14",,"0.10","19.0","19","29","11","11","3.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-15",,"0.10","20.0","10","15","8","10","4.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-16",,"0.10","21.0","15","19","10","14","4.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-17",,"0.10","21.0","23","34","14","23","4.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-18",,"0.30","21.0","20","23","14","14","4.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-19",,"0.00","21.0","17","23","11","16","4.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-20",,"0.00","20.0","24","29","14","29","4.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-21",,"0.00","20.0","31","39","27","31","4.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-22",,"0.10","23.0","26","39","6","6","5.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-23",,"0.10","24.0","3","6","0","1","5.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-24",,"0.00","22.0","13","25","0","22","5.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-25",,"0.00","22.0","27","38","21","24","5.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-26",,"0.00","22.0","27","37","18","19","5.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-27",,"0.00","22.0","17","21","13","15","5.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-28",,"0.50","26.0","21","28","14","20","5.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-29",,"0.00","26.0","14","20","6","7","5.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-30",,"0.10","26.0","13","25","3","16","5.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2020-12-31",,"0.00","25.0","20","30","17","18","5.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-01",,"0.00","25.0","19","26","14","17","5.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-02",,"0.00","25.0","17","25","13","16","5.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-03",,"0.00","24.0","20","27","14","20","6.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-04",,"0.10","24.0","25","34","16","29","6.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-05",,"0.20","27.0","21","31","13","13","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-06",,"0.00","26.0","18","27","9","23","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-07",,"0.00","26.0","24","36","13","14","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-08",,"0.00","26.0","20","28","13","20","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-09",,"0.00","26.0","20","30","11","12","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-10",,"0.00","25.0","14","23","8","11","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-11",,"0.00","25.0","17","29","9","19","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-12",,"0.00","25.0","26","33","19","26","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-13",,"0.00","26.0","27","33","20","20","6.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-14",,"0.00","25.0","14","20","9","11","6.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-15",,"0.10","25.0","20","27","10","24","6.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-16",,"0.10","26.0","22","26","18","21","6.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-17",,"0.00","26.0","25","30","20","22","6.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-18",,"0.00","26.0","18","23","12","13","6.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-19",,"0.00","26.0","19","31","13","18","6.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-20",,"0.10","26.0","23","32","16","23","6.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-21",,"0.10","26.0","24","29","21","23","6.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-22",,"0.00","27.0","24","30","21","23","6.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-23",,"0.10","28.0","22","28","13","13","7.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-24",,"0.00","28.0","19","26","12","16","7.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-25",,"0.00","28.0","15","24","10","12","7.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-26",,"0.20","30.0","13","17","7","7","7.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-27",,"0.00","29.0","17","27","4","23","7.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-28",,"0.00","28.0","32","41","23","32","7.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-29",,"0.00","28.0","31","39","22","22","7.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-30",,"0.50","34.0","20","23","17","17","7.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-01-31",,"0.00","33.0","23","37","11","28","7.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-01",,"0.10","32.0","32","42","27","29","7.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-02",,"0.00","31.0","32","40","28","33","7.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-03",,"0.40","36.0","27","35","13","13","8.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-04",,"0.10","37.0","12","19","9","12","8.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-05",,"0.30","40.0","14","18","11","14","8.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-06",,"0.30","44.0","17","26","12","18","9.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-07",,"0.00","42.0","24","30","18","24","10.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-08",,"0.00","40.0","26","30","22","28","10.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-09",,"0.00","39.0","26","29","24","24","10.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-10",,"0.10","40.0","24","28","20","23","10.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-11",,"0.00","39.0","25","30","21","26","10.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-12",,"0.30","42.0","26","29","22","22","10.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-13",,"0.00","42.0","24","30","20","20","10.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-14",,"0.00","42.0","13","21","5","5","10.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-15",,"0.20","42.0","9","16","3","13","11.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-16",,"0.20","43.0","15","26","12","13","11.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-17",,"0.00","44.0","13","23","7","7","11.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-18",,"0.00","43.0","9","17","4","5","11.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-19",,"0.10","42.0","16","23","5","23","11.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-20",,"0.10","43.0","22","32","9","9","11.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-21",,"0.00","43.0","13","17","6","15","11.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-22",,"0.00","42.0","23","34","15","23","11.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-23",,"0.10","41.0","27","35","20","20","11.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-24",,"0.10","41.0","20","29","12","15","11.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-25",,"0.00","43.0","17","25","11","12","11.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-26",,"0.10","41.0","18","25","11","21","11.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-27",,"0.00","44.0","11","21","2","3","11.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-02-28",,"0.00","44.0","8","17","1","7","11.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-01",,"0.10","42.0","22","35","6","20","11.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-02",,"0.10","42.0","28","37","19","25","11.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-03",,"0.00","41.0","33","42","24","31","11.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-04",,"0.20","43.0","26","32","21","21","12.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-05",,"0.10","41.0","29","40","18","29","12.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-06",,"0.00","41.0","35","44","27","32","12.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-07",,"0.00","40.0","37","47","29","34","12.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-08",,"0.00","39.0","36","45","31","34","12.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-09",,"0.00","40.0","35","44","24","24","12.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-10",,"0.20","42.0","19","24","13","16","12.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-11",,"0.00","42.0","22","31","13","21","12.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-12",,"0.00","41.0","29","39","20","22","12.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-13",,"0.20","44.0","26","37","20","20","12.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-14",,"0.10","45.0","19","25","14","14","13.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-15",,"0.10","44.0","22","32","13","22","13.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-16",,"0.30","44.0","24","32","20","22","13.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-17",,"0.00","45.0","23","32","20","22","13.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-18",,"0.00","42.0","29","39","19","28","13.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-19",,"0.00","40.0","36","46","27","35","13.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-20",,"0.00","41.0","39","48","27","27","13.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-21",,"0.40","43.0","25","32","21","21","13.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-22",,"0.20","45.0","24","35","19","19","13.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-23",,"0.10","44.0","21","31","16","18","13.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-24",,"0.00","43.0","22","33","16","20","13.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-25",,"0.00","44.0","22","31","17","19","13.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-26",,"0.30","45.0","23","31","18","21","14.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-27",,"0.00","45.0","22","28","14","22","14.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-28",,"0.00","42.0","32","42","20","31","14.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-29",,"0.40","45.0","33","44","19","19","14.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-30",,"0.10","45.0","16","25","9","11","14.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-03-31",,"0.00","43.0","23","35","8","24","14.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-01",,"0.10","41.0","36","48","24","35","14.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-02",,"0.10","39.0","42","51","33","38","14.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-03",,"0.00","38.0","46","56","37","41","14.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-04",,"0.00","36.0","45","53","39","41","13.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-05",,"0.00","34.0","46","53","39","42","13.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-06",,"0.00","34.0","30","42","21","21","12.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-07",,"0.00","34.0","30","39","21","31","12.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-08",,"0.00","33.0","37","45","30","31","12.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-09",,"0.00","32.0","28","35","18","29","12.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-10",,"0.00","31.0","35","44","25","32","11.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-11",,"0.00","30.0","37","45","29","30","11.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-12",,"0.00","29.0","34","43","26","28","11.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-13",,"0.00","29.0","31","39","24","28","11.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-14",,"0.00","27.0","35","46","28","30","10.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2021-04-15",,"0.10","28.0","29","39","22","22","10.8",
