"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WSFI"
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-10-27",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-10-28",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-10-29",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-10-30",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-10-31",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-01",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-02",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-03",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-04",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-05",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-06",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-07",,"0.26","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-08",,"0.65","10.0","10.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-09",,"0.00","0.0","7.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-10",,"0.00","0.0","5.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-11",,"0.00","0.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-12",,"0.00","0.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-13",,"0.00","0.0","3.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-14",,"1.21","7.0","10.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-15",,"0.00","0.0","9.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-16",,"0.00","0.0","8.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-17",,"0.00","0.0","7.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-18",,"2.28","17.0","20.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-19",,"1.07","4.0","21.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-20",,"0.00","0.0","20.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-21",,"0.00","0.0","20.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-22",,"0.00","0.0","19.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-23",,"0.09","1.0","19.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-24",,"0.00","0.0","18.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-25",,"0.00","0.0","17.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-26",,"0.04","0.0","17.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-27",,"0.00","0.0","16.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-28",,"0.00","0.0","16.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-29",,"0.00","0.0","15.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-11-30",,"0.00","0.0","15.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-01",,"0.00","0.0","15.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-02",,"0.00","0.0","15.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-03",,"0.00","0.0","14.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-04",,"0.00","0.0","14.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-05",,"0.00","0.0","14.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-06",,"0.00","0.0","13.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-07",,"0.00","0.0","13.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-08",,"0.00","0.0","13.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-09",,"0.00","0.0","13.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-10",,"0.00","0.0","12.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-11",,"0.00","0.0","12.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-12",,"0.36","2.0","14.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-13",,"0.31","2.0","15.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-14",,"1.06","12.0","26.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-15",,"0.00","0.0","26.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-16",,"0.00","0.0","26.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-17",,"0.91","6.0","30.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-18",,"0.11","2.0","31.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-19",,"0.00","0.0","30.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-20",,"0.00","0.0","30.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-21",,"0.00","0.0","29.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-22",,"0.12","0.0","30.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-23",,"0.00","0.0","29.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-24",,"0.00","0.0","29.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-25",,"0.00","0.0","28.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-26",,"1.72","12.0","39.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-27",,"0.25","3.0","41.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-28",,"0.07","0.0","40.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-29",,"0.00","0.0","39.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-30",,"0.00","0.0","39.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2020-12-31",,"0.48","5.0","43.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-01",,"0.00","0.0","43.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-02",,"0.07","0.0","42.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-03",,"0.20","1.0","42.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-04",,"0.78","3.0","43.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-05",,"1.05","3.0","45.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-06",,"0.00","0.0","44.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-07",,"0.00","0.0","44.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-08",,"0.00","0.0","43.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-09",,"0.19","0.0","42.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-10",,"0.00","0.0","42.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-11",,"0.00","0.0","41.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-12",,"0.00","0.0","41.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-13",,"0.12","0.0","40.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-14",,"0.00","0.0","40.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-15",,"0.00","0.0","39.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-16",,"0.00","0.0","38.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-17",,"0.00","0.0","37.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-18",,"0.00","0.0","37.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-19",,"0.00","0.0","37.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-20",,"0.00","0.0","37.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-21",,"0.00","0.0","35.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-22",,"0.00","0.0","35.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-23",,"0.44","5.0","38.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-24",,"0.00","0.0","37.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-25",,"0.55","8.0","44.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-26",,"0.00","0.0","44.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-27",,"1.86","16.0","58.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-28",,"2.86","32.0","80.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-29",,"2.22","22.0","97.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-30",,"0.10","2.0","98.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-01-31",,"0.00","0.0","96.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-01",,"0.00","0.0","89.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-02",,"0.32","2.0","86.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-03",,"1.63","10.0","92.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-04",,"0.08","0.0","90.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-05",,"0.00","0.0","87.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-06",,"0.00","0.0","83.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-07",,"0.00","0.0","81.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-08",,"0.00","0.0","79.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-09",,"0.33","2.0","78.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-10",,"0.11","0.0","77.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-11",,"0.00","0.0","76.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-12",,"1.92","16.0","89.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-13",,"1.06","12.0","97.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-14",,"0.12","1.0","95.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-15",,"0.54","2.0","94.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-16",,"0.18","1.0","93.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-17",,"0.00","0.0","93.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-18",,"0.00","0.0","92.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-19",,"0.48","2.0","91.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-20",,"0.73","7.0","97.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-21",,"0.06","1.0","96.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-22",,"0.00","0.0","94.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-23",,"0.00","0.0","91.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-24",,"0.00","0.0","89.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-25",,"0.00","0.0","86.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-26",,"0.00","0.0","84.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-27",,"0.00","0.0","81.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-02-28",,"0.00","0.0","79.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-01",,"0.00","0.0","78.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-02",,"0.00","0.0","76.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-03",,"0.00","0.0","74.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-04",,"0.00","0.0","73.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-05",,"0.00","0.0","71.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-06",,"0.41","5.0","75.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-07",,"0.00","0.0","72.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-08",,"0.12","1.0","72.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-09",,"0.38","5.0","75.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-10",,"1.37","22.0","90.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-11",,"0.07","1.0","88.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-12",,"0.07","1.0","88.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-13",,"0.00","0.0","86.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-14",,"0.00","0.0","83.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-15",,"0.91","14.0","93.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-16",,"0.06","1.0","90.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-17",,"0.00","0.0","84.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-18",,"0.00","0.0","81.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-19",,"1.58","8.0","85.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-20",,"0.39","4.0","87.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-21",,"0.00","0.0","85.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-22",,"0.00","0.0","83.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-23",,"0.15","2.0","81.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-24",,"0.00","0.0","79.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-25",,"0.00","0.0","77.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-26",,"0.06","0.0","76.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-27",,"0.00","0.0","74.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-28",,"0.00","0.0","72.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-29",,"0.00","0.0","69.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-30",,"0.00","0.0","67.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-03-31",,"0.00","0.0","66.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-01",,"0.00","0.0","64.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-02",,"0.00","0.0","62.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-03",,"0.00","0.0","60.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-04",,"0.00","0.0","58.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-05",,"0.05","0.0","58.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-06",,"0.06","0.0","57.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-07",,"0.00","0.0","56.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-08",,"0.00","0.0","55.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-09",,"0.00","0.0","53.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-10",,"0.00","0.0","51.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-11",,"0.00","0.0","48.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-12",,"0.00","0.0","46.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-13",,"0.00","0.0","45.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-14",,"0.21","1.0","45.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-15",,"0.13","0.0","44.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-16",,"0.00","0.0","42.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-17",,"0.00","0.0","41.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-18",,"0.00","0.0","40.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-19",,"0.00","0.0","39.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-20",,"0.00","0.0","38.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-21",,"0.12","0.0","37.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-22",,"0.00","0.0","35.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-23",,"0.00","0.0","35.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-24",,"0.00","0.0","34.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-25",,"0.17","1.0","34.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-26",,"0.69","4.0","36.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-27",,"0.40","1.0","35.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-28",,"0.00","0.0","34.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-29",,"0.00","0.0","32.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-04-30",,"0.00","0.0","31.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-01",,"0.00","0.0","30.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-02",,"0.00","0.0","28.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-03",,"0.00","0.0","26.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-04",,"0.00","0.0","25.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-05",,"0.00","0.0","24.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-06",,"0.00","0.0","22.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-07",,"0.00","0.0","20.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-08",,"0.00","0.0","19.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-09",,"0.00","0.0","17.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-10",,"0.00","0.0","16.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-11",,"0.00","0.0","15.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-12",,"0.00","0.0","13.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-13",,"0.00","0.0","11.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-14",,"0.00","0.0","8.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-15",,"0.00","0.0","7.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-16",,"0.29","0.0","6.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-17",,"0.04","0.0","6.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-18",,"0.00","0.0","5.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-19",,"0.00","0.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-20",,"0.00","0.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-21",,"0.50","3.0","6.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-22",,"0.26","1.0","5.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-23",,"0.43","1.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-24",,"0.00","0.0","3.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-25",,"0.00","0.0","3.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-26",,"0.00","0.0","2.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-27",,"0.00","0.0","2.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-28",,"0.00","0.0","1.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-29",,"0.00","0.0","1.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-30",,"0.10","0.0","1.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-05-31",,"0.00","0.0","1.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-01",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-02",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-03",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-04",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-05",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-06",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-07",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-08",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-09",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-10",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-11",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-12",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-13",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-14",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-15",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-16",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-17",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-18",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-19",,"0.00","0.0","0.0",,,,,,
